Row,kDN,DS,DCP,TD_P,TD_U,CL,CLD,MV,CB,N1,N2,LSC,LSR,Harmfulness,Usefulness
1,0,0.795620437956204,1,3,3,0.504496912839686,0.00899382567937168,0,0.013,0,0.936465973652905,0.271484375,0.144563511013985,0,99
2,0,0.839416058394161,1,3,3,0.471992945534248,-0.0560141089315031,0.050682261208577,-0.013,0,0.882277197703458,0.0246913580246914,0.0448821522295475,0,18
3,0,0.759124087591241,1,3,3,0.570573918168215,0.141147836336429,0.050682261208577,-0.013,0,0.951898891534267,0.316872427983539,0.161066234111786,0,105
4,0.2,0.795620437956204,1,3,3,0.488189173984686,-0.0236216520306278,0,0.013,0,0.632722355749966,0.001953125,0.0318305715918541,4,18
5,0,0.795620437956204,1,3,3,0.471300087616021,-0.0573998247679576,0,0.013,0,0.957977391279485,0.32421875,0.238710269331932,0,69
6,0.6,0.839416058394161,1,3,3,0.478480854757197,-0.0430382904856055,0.050682261208577,-0.013,1,0.799162826150527,0.00205761316872428,0.0167912989854813,3,4
7,0,0.795620437956204,1,3,3,0.513375751862341,0.026751503724681,0,0.013,0,0.903888620665176,0.08203125,0.0769873708486557,0,85
8,0,0.167883211678832,1,2,2,0.574971989641886,0.149943979283772,0.050682261208577,-0.013,0,0.937425115859904,0.0411522633744856,0.0588716827332973,0,71
9,0,0.759124087591241,1,3,3,0.529501164885207,0.0590023297704149,0.050682261208577,-0.013,0,0.978310185528712,0.0987654320987654,0.088114395737648,0,91
10,0,0.759124087591241,1,3,3,0.530860081809004,0.0617201636180083,0.050682261208577,-0.013,0,0.843098370491032,0.065843621399177,0.0718060806393623,0,74
11,0,0.167883211678832,1,2,2,0.579023348906334,0.158046697812669,0.050682261208577,-0.013,0,0.940031351017479,0.117283950617284,0.107187688350677,0,83
12,0,0.839416058394161,1,3,3,0.453351178189996,-0.0932976436200071,0.050682261208577,-0.013,0,0.853678416402912,0.0349794238683128,0.0541801005601883,0,59
13,0,1,1,3,3,0.520686004710232,0.0413720094204646,0,0.013,0,0.872852207127602,0.025390625,0.0408768616616726,0,36
14,0,0.167883211678832,1,2,2,0.599305373511938,0.198610747023877,0.050682261208577,-0.013,0,0.9626519713369,0.353909465020576,0.238985970616341,0,70
15,0,0.839416058394161,1,3,3,0.455363768571621,-0.0892724628567572,0.050682261208577,-0.013,0,0.857727590512818,0.216049382716049,0.1735610216856,0,62
16,0,1,1,3,3,0.49854545432386,-0.00290909135228012,0,0.013,0,0.806471319046248,0.01953125,0.0447502508759499,0,56
17,0,0.167883211678832,1,2,2,0.594149314927622,0.188298629855244,0.050682261208577,-0.013,0,0.926964007157399,0.271604938271605,0.177203431725502,0,89
18,0,1,1,3,3,0.507890635226679,0.0157812704533586,0,0.013,0,0.98200834521116,0.294921875,0.140066042542458,0,102
19,0,0.839416058394161,1,3,3,0.462257934604138,-0.0754841307917248,0.050682261208577,-0.013,0,0.857663167364714,0.106995884773663,0.0842324495315552,0,59
20,0,1,1,3,3,0.527546469943785,0.05509293988757,0,0.013,0,0.624380879267461,0.009765625,0.0267653744667768,8,35
21,0,0.839416058394161,1,3,3,0.436609872703678,-0.126780254592644,0.050682261208577,-0.013,0,0.927008016613989,0.197530864197531,0.161874979734421,0,64
22,0.4,0.839416058394161,1,3,3,0.473718362231074,-0.0525632755378521,0.050682261208577,-0.013,0,0.603821804139601,0.00617283950617284,0.0218832064419985,15,23
23,0.8,0.759124087591241,1,3,3,0.514860476201706,0.029720952403411,0.050682261208577,-0.013,1,0.369292547866099,0,0.0138140181079507,30,32
24,0,0.759124087591241,1,3,3,0.498850289374528,-0.00229942125094418,0.050682261208577,-0.013,0,0.680319983494434,0.0102880658436214,0.0287505239248276,2,15
25,0,0.839416058394161,1,3,3,0.439559281475649,-0.120881437048701,0.050682261208577,-0.013,0,0.963101498218288,0.261316872427984,0.211217895150185,0,51
26,0,0.759124087591241,1,3,3,0.572841550477697,0.145683100955394,0.050682261208577,-0.013,0,0.93682557555058,0.327160493827161,0.170512601733208,0,103
27,0,0.839416058394161,1,3,3,0.460819191701042,-0.0783616165979165,0.050682261208577,-0.013,0,0.941755195048016,0.1440329218107,0.138462454080582,0,68
28,0,0.839416058394161,1,3,3,0.463703606367057,-0.0725927872658868,0.050682261208577,-0.013,0,0.916131511532688,0.0925925925925926,0.0753310471773148,0,73
29,0,0.839416058394161,1,3,3,0.446945999498333,-0.106108001003334,0.050682261208577,-0.013,0,0.967431402469048,0.236625514403292,0.137395977973938,0,87
30,0,0.839416058394161,1,3,3,0.4759632693266,-0.0480734613468006,0.050682261208577,-0.013,0,0.961541317648764,0.0123456790123457,0.0344496704638004,0,36
31,0,1,1,3,3,0.497691044551989,-0.00461791089602204,0,0.013,0,0.974374783473898,0.3203125,0.225851818919182,0,64
32,0,0.167883211678832,1,2,2,0.571765701023236,0.143531402046473,0.050682261208577,-0.013,0,0.918310693795473,0.0349794238683128,0.0576952286064625,0,71
33,0,1,1,3,3,0.508465750605886,0.0169315012117714,0,0.013,0,0.986433188682373,0.07421875,0.0965924337506294,0,61
34,0,0.759124087591241,1,3,3,0.51338659070316,0.0267731814063207,0.050682261208577,-0.013,0,0.850445224672398,0.0617283950617284,0.0682522654533386,0,56
35,0,0.839416058394161,1,3,3,0.437293474852086,-0.125413050295828,0.050682261208577,-0.013,0,0.925573532396846,0.238683127572016,0.189890190958977,0,57
36,0,0.839416058394161,1,3,3,0.467820933394708,-0.0643581332105848,0.050682261208577,-0.013,0,0.828284027115745,0.0802469135802469,0.0686230510473251,0,74
37,0,0.795620437956204,1,3,3,0.474252401491189,-0.0514951970176212,0,0.013,0,0.84783618461346,0.015625,0.0474651381373405,0,75
38,0,0.839416058394161,1,3,3,0.439006470346065,-0.121987059307869,0.050682261208577,-0.013,0,0.951953551228258,0.253086419753086,0.201069638133049,0,55
39,0,0.839416058394161,1,3,3,0.455620292252076,-0.0887594154958473,0.050682261208577,-0.013,0,0.952200732448579,0.0802469135802469,0.0766317620873451,0,59
40,0,1,1,3,3,0.526233529040198,0.0524670580803966,0,0.013,0,0.815703933963206,0.033203125,0.0430234558880329,0,51
41,0,0.795620437956204,1,3,3,0.53229419205743,0.0645883841148601,0,0.013,0,0.901341221395648,0.05078125,0.0584408901631832,0,93
42,0,0.795620437956204,1,3,3,0.512717593686806,0.0254351873736122,0,0.013,0,0.885147263708405,0.162109375,0.104613304138184,0,112
43,0.4,0.795620437956204,1,3,3,0.469390154065318,-0.0612196918693636,0,0.013,1,0.582015659721191,0.001953125,0.0135168554261327,14,15
44,0,1,1,3,3,0.519973340873241,0.0399466817464816,0,0.013,0,0.990669343302929,0.1171875,0.0878279134631157,0,99
45,0,0.759124087591241,1,3,3,0.522684083879641,0.0453681677592827,0.050682261208577,-0.013,0,0.948705863459498,0.111111111111111,0.0739365667104721,0,112
46,0,0.795620437956204,1,3,3,0.524229073518514,0.0484581470370284,0,0.013,0,0.972044722411308,0.087890625,0.0745361968874931,0,109
